epoch,accuracy,loss,val_accuracy,val_loss
0,0.45205479860305786,0.6979314088821411,0.42105263471603394,0.6947343945503235
1,0.5205479264259338,0.7087976932525635,0.42105263471603394,0.6975302696228027
2,0.5205479264259338,0.695713460445404,0.42105263471603394,0.6962287425994873
3,0.5205479264259338,0.6934661865234375,0.42105263471603394,0.694601833820343
4,0.5205479264259338,0.6940475106239319,0.42105263471603394,0.6967364549636841
5,0.5205479264259338,0.6950929760932922,0.42105263471603394,0.696508526802063
6,0.5205479264259338,0.692791223526001,0.42105263471603394,0.6963643431663513
7,0.5205479264259338,0.6937887668609619,0.42105263471603394,0.6954071521759033
8,0.5205479264259338,0.6928359866142273,0.42105263471603394,0.6980604529380798
9,0.5205479264259338,0.6935980916023254,0.42105263471603394,0.6994457840919495
