epoch,accuracy,loss,mean_squared_error,val_accuracy,val_loss,val_mean_squared_error
0,0.21547846496105194,0.039919640868902206,0.039919640868902206,0.08550497889518738,0.048281338065862656,0.048281338065862656
1,0.06491813063621521,0.03955473750829697,0.039554741233587265,0.0503404401242733,0.047986552119255066,0.047986552119255066
2,0.03987981751561165,0.039141830056905746,0.039141830056905746,0.03190857544541359,0.04769773408770561,0.04769773408770561
3,0.025764036923646927,0.038682565093040466,0.038682565093040466,0.02034505270421505,0.04741190746426582,0.04741190746426582
4,0.016552917659282684,0.03814609721302986,0.03814609721302986,0.012929657474160194,0.04717252030968666,0.04717252030968666
5,0.010631503537297249,0.03756866976618767,0.03756866976618767,0.008217140100896358,0.046928077936172485,0.046928077936172485
6,0.006856115069240332,0.037040017545223236,0.037040017545223236,0.00512017123401165,0.04673980176448822,0.04673980176448822
7,0.004290880169719458,0.036481332033872604,0.036481328308582306,0.0032974055502563715,0.04669685289263725,0.04669685289263725
