epoch,accuracy,loss,val_accuracy,val_loss
0,0.5094009041786194,0.0061293537728488445,0.9110531806945801,0.0028250995092093945
1,0.957599937915802,0.0016142200911417603,0.9638053774833679,0.0011284828651696444
2,0.9646357893943787,0.0009366788435727358,0.9669901132583618,0.0008171946392394602
3,0.9662151336669922,0.0007140787201933563,0.9677429795265198,0.0006673167808912694
4,0.9669366478919983,0.0005925942095927894,0.9674006700515747,0.0006158966571092606
5,0.9673048257827759,0.0005097774555906653,0.9679310321807861,0.00046482073958031833
6,0.9675589799880981,0.00044371068361215293,0.9686511158943176,0.0004257966938894242
7,0.9677903056144714,0.0004379773745313287,0.968027651309967,0.0003861303557641804
8,0.9679859280586243,0.00037480948958545923,0.9690335988998413,0.0003933442640118301
9,0.9681347608566284,0.0003547480737324804,0.9687762260437012,0.00032946717692539096
