epoch,accuracy,loss,val_accuracy,val_loss
0,0.8065376877784729,0.33786740899086,0.9973333477973938,0.018972991034388542
1,0.9949966669082642,0.03085273504257202,0.9986666440963745,0.007399207446724176
2,0.9963309168815613,0.02438398450613022,0.9973333477973938,0.015442394651472569
3,0.9946631193161011,0.03681659325957298,0.9973333477973938,0.020195838063955307
4,0.9959973096847534,0.022981902584433556,0.9986666440963745,0.01040408294647932
5,0.9976651072502136,0.016068927943706512,0.9973333477973938,0.01703486405313015
6,0.9956637620925903,0.02684815414249897,0.9973333477973938,0.01832621730864048
7,0.9956637620925903,0.02853114902973175,0.9973333477973938,0.01890834979712963
8,0.9989993572235107,0.008421207778155804,0.9986666440963745,0.009805483743548393
9,0.9986657500267029,0.03226879984140396,0.9986666440963745,0.013573452830314636
10,0.9979986548423767,0.11192020773887634,0.4880000054836273,33.828285217285156
