epoch,accuracy,loss,val_accuracy,val_loss
0,0.48264816403388977,0.6934162378311157,0.48827293515205383,0.6932088732719421
1,0.4869193732738495,0.6932596564292908,0.48827293515205383,0.6931794881820679
2,0.4895888864994049,0.693472146987915,0.48827293515205383,0.6936430335044861
3,0.7106246948242188,0.5069495439529419,0.9573560953140259,0.15075476467609406
4,0.973838746547699,0.09416347742080688,0.9573560953140259,0.14788371324539185
5,0.9781099557876587,0.0913606509566307,0.9978678226470947,0.009370613843202591
6,0.9930592775344849,0.03360854834318161,0.9957355856895447,0.02093219943344593
7,0.9861185550689697,0.06483885645866394,0.9978678226470947,0.020583216100931168
8,0.9893219470977783,0.04634099081158638,0.9978678226470947,0.015555068850517273
9,0.9898558259010315,0.04609837010502815,0.9978678226470947,0.015572279691696167
10,0.9845167994499207,0.08414636552333832,0.9978678226470947,0.03075956366956234
11,0.9925253391265869,0.03591025620698929,0.9978678226470947,0.009428220801055431
12,0.987720251083374,0.05287449434399605,0.9850746393203735,0.07365340739488602
13,0.9909236431121826,0.044520482420921326,0.9978678226470947,0.015787363052368164
14,0.9866524338722229,0.05774955824017525,0.9978678226470947,0.015381845645606518
15,0.9893219470977783,0.04563229903578758,0.9978678226470947,0.011330708861351013
16,0.9930592775344849,0.03308434784412384,0.9893389940261841,0.046183992177248
17,0.987720251083374,0.05591902136802673,0.9978678226470947,0.020537784323096275
18,0.9930592775344849,0.03860754519701004,0.9893389940261841,0.04692762717604637
19,0.9887880682945251,0.05344313010573387,0.9978678226470947,0.01474606804549694
20,0.987720251083374,0.07255835831165314,0.9978678226470947,0.007162326946854591
21,0.9930592775344849,0.03283241391181946,0.9978678226470947,0.013935080729424953
22,0.9909236431121826,0.04366588592529297,1.0,0.0034916207659989595
23,0.9914575815200806,0.03276050090789795,0.9978678226470947,0.01983381249010563
24,0.9903897643089294,0.03672037273645401,0.9978678226470947,0.014868572354316711
25,0.9925253391265869,0.03216380998492241,0.9978678226470947,0.01339089684188366
26,0.9850507378578186,0.0661737248301506,1.0,0.007583423517644405
27,0.9855846166610718,0.3363058567047119,0.9978678226470947,0.006522348616272211
28,0.9930592775344849,0.0323338620364666,0.9957355856895447,0.020873723551630974
29,0.9903897643089294,0.04038239270448685,0.9978678226470947,0.007814410142600536
30,0.9919914603233337,0.029416831210255623,0.9978678226470947,0.0031495075672864914
31,0.993593156337738,0.03485503047704697,0.9978678226470947,0.003953302279114723
32,0.9914575815200806,0.03199225291609764,0.9978678226470947,0.006737760733813047
33,0.9946609735488892,0.02412494830787182,1.0,0.0059761484153568745
34,0.993593156337738,0.028015801683068275,0.9978678226470947,0.008724207989871502
35,0.9834490418434143,0.07989823818206787,1.0,0.005494222044944763
36,0.9914575815200806,0.030590170994400978,1.0,0.0054993643425405025
37,0.9957287907600403,0.02333587221801281,0.9978678226470947,0.002604883164167404
38,0.9919914603233337,0.030802130699157715,1.0,0.0072945295833051205
39,0.9951948523521423,0.026846757158637047,0.9978678226470947,0.00528365233913064
40,0.993593156337738,0.03042498603463173,0.9978678226470947,0.005881378427147865
41,0.9957287907600403,0.02510342374444008,0.9978678226470947,0.013237145729362965
42,0.9957287907600403,0.022299574688076973,0.9978678226470947,0.017025671899318695
43,0.9946609735488892,0.02637254074215889,0.9978678226470947,0.013756549917161465
44,0.9946609735488892,0.027256539091467857,0.9978678226470947,0.005603980738669634
45,0.9946609735488892,0.029622668400406837,0.9978678226470947,0.00894303247332573
46,0.9871863126754761,0.06293117254972458,0.9978678226470947,0.019755959510803223
47,0.9925253391265869,0.038778677582740784,0.9978678226470947,0.015267489477992058
48,0.994127094745636,0.026645353063941002,0.9978678226470947,0.013718638569116592
49,0.9925253391265869,0.03262299299240112,0.9978678226470947,0.016140352934598923
