epoch,accuracy,loss,val_accuracy,val_loss
0,0.5205479264259338,0.701083242893219,0.42105263471603394,0.6958434581756592
1,0.45205479860305786,0.6951019763946533,0.5789473652839661,0.6923744082450867
2,0.4931506812572479,0.6939110159873962,0.42105263471603394,0.6960545778274536
3,0.5068492889404297,0.6937459111213684,0.42105263471603394,0.6966634392738342
4,0.5205479264259338,0.6935973763465881,0.42105263471603394,0.6964067816734314
5,0.5205479264259338,0.6941090226173401,0.42105263471603394,0.6984448432922363
6,0.5205479264259338,0.6935638785362244,0.42105263471603394,0.697969377040863
7,0.5205479264259338,0.6933993101119995,0.42105263471603394,0.6972570419311523
8,0.5205479264259338,0.6936560273170471,0.42105263471603394,0.6987978219985962
9,0.5205479264259338,0.6934242844581604,0.42105263471603394,0.6974963545799255
