epoch,accuracy,loss,val_accuracy,val_loss
0,0.4166666567325592,0.6954160332679749,0.6000000238418579,0.6928723454475403
1,0.3611111044883728,0.6935241222381592,0.4000000059604645,0.6934558153152466
2,0.5277777910232544,0.6931297183036804,0.4000000059604645,0.6934399604797363
3,0.5277777910232544,0.6931999921798706,0.4000000059604645,0.6937338709831238
4,0.5277777910232544,0.693049967288971,0.4000000059604645,0.6936668157577515
5,0.5277777910232544,0.693471372127533,0.4000000059604645,0.6939840316772461
6,0.5277777910232544,0.6930103898048401,0.4000000059604645,0.6939061284065247
7,0.5277777910232544,0.6929689049720764,0.4000000059604645,0.6942239999771118
8,0.5277777910232544,0.6929047107696533,0.4000000059604645,0.6943382620811462
9,0.5277777910232544,0.6928860545158386,0.4000000059604645,0.6945177912712097
