epoch,accuracy,loss,val_accuracy,val_loss
0,0.6552622318267822,0.005233390722423792,0.9556187987327576,0.0018840886186808348
1,0.9633265733718872,0.0012846781173720956,0.9636386632919312,0.0009960668394342065
2,0.9658381938934326,0.0008162742014974356,0.9649181962013245,0.0007556757191196084
3,0.9671239256858826,0.0006624417728744447,0.9659411907196045,0.0006319073727354407
4,0.9678343534469604,0.0005500873667187989,0.9650720953941345,0.0005676941364072263
5,0.9682683944702148,0.000496205291710794,0.9663935303688049,0.0005212746327742934
6,0.9685889482498169,0.0004364563792478293,0.9669702053070068,0.00044960895320400596
7,0.9688407182693481,0.00039995720726437867,0.9669246673583984,0.00041992118349298835
8,0.9690312147140503,0.000369524146663025,0.9675609469413757,0.0003707871655933559
9,0.9692241549491882,0.0003515001153573394,0.9669477343559265,0.0004529546422418207
