epoch,accuracy,loss,val_accuracy,val_loss
0,0.4963308870792389,0.6933070421218872,0.5093333125114441,0.6931218504905701
1,0.49499666690826416,0.6932797431945801,0.4906666576862335,0.6932887434959412
2,0.49499666690826416,0.6932939291000366,0.4906666576862335,0.6931805610656738
3,0.4963308870792389,0.6932223439216614,0.4906666576862335,0.693311870098114
4,0.4976651072502136,0.6932781934738159,0.4906666576862335,0.6932226419448853
5,0.48765844106674194,0.6933207511901855,0.4906666576862335,0.6932723522186279
6,0.49499666690826416,0.6932810544967651,0.4906666576862335,0.6931836009025574
7,0.5023348927497864,0.6932836174964905,0.4906666576862335,0.6931794285774231
8,0.49699801206588745,0.6932750940322876,0.4906666576862335,0.6932297945022583
9,0.49299532175064087,0.6932814717292786,0.4906666576862335,0.6932079792022705
10,0.49499666690826416,0.6932851672172546,0.4906666576862335,0.6931619644165039
11,0.4889926612377167,0.69328773021698,0.4906666576862335,0.693242609500885
12,0.49366244673728943,0.6933444738388062,0.4906666576862335,0.6932246088981628
13,0.48965978622436523,0.6933209896087646,0.4906666576862335,0.6932531595230103
14,0.49299532175064087,0.6932949423789978,0.4906666576862335,0.6932074427604675
15,0.4889926612377167,0.6932738423347473,0.4906666576862335,0.693355143070221
16,0.49499666690826416,0.6936578154563904,0.5093333125114441,0.6930758357048035
17,0.5023348927497864,0.6932896375656128,0.4906666576862335,0.6934573650360107
18,0.4919946491718292,0.6933656334877014,0.4906666576862335,0.6933106184005737
19,0.4829886555671692,0.6933432221412659,0.4906666576862335,0.6933599710464478
