epoch,accuracy,loss,val_accuracy,val_loss
0,0.4863242208957672,0.6935581564903259,0.4959999918937683,0.6931555867195129
1,0.4869913160800934,0.6932997107505798,0.4959999918937683,0.6931955814361572
2,0.49299532175064087,0.6933332085609436,0.4959999918937683,0.6931858658790588
3,0.4869913160800934,0.6933053731918335,0.4959999918937683,0.6931864619255066
4,0.49899932742118835,0.6932914853096008,0.4959999918937683,0.6931731700897217
5,0.49566376209259033,0.6933152079582214,0.4959999918937683,0.6931999325752258
6,0.4943295419216156,0.693329393863678,0.4959999918937683,0.6931955814361572
7,0.482321560382843,0.6933374404907227,0.4959999918937683,0.6931486129760742
8,0.5010006427764893,0.6932915449142456,0.4959999918937683,0.6932359337806702
9,0.49366244673728943,0.6933368444442749,0.4959999918937683,0.6931720972061157
10,0.49899932742118835,0.6933022737503052,0.4959999918937683,0.6931914687156677
11,0.4943295419216156,0.6933157444000244,0.4959999918937683,0.6932083368301392
12,0.5010006427764893,0.693282961845398,0.5040000081062317,0.6931319236755371
13,0.49366244673728943,0.693316638469696,0.5040000081062317,0.6931424140930176
14,0.49566376209259033,0.6932834982872009,0.5040000081062317,0.6931338906288147
15,0.48965978622436523,0.6932803988456726,0.5040000081062317,0.6931261420249939
16,0.48365578055381775,0.6933172941207886,0.4959999918937683,0.6931471228599548
17,0.48565709590911865,0.6933369040489197,0.5040000081062317,0.6931439638137817
18,0.4903268814086914,0.693359375,0.4959999918937683,0.6931548118591309
19,0.4889926612377167,0.6933119893074036,0.4959999918937683,0.693146824836731
20,0.48965978622436523,0.69328773021698,0.5040000081062317,0.6931261420249939
21,0.49166110157966614,0.6933038234710693,0.4959999918937683,0.6931519508361816
22,0.4863242208957672,0.6933209896087646,0.4959999918937683,0.6931517124176025
23,0.5016677975654602,0.6932677030563354,0.4959999918937683,0.6932653784751892
24,0.5010006427764893,0.6932759881019592,0.4959999918937683,0.6931522488594055
25,0.4983322322368622,0.6932381391525269,0.4959999918937683,0.6932390332221985
26,0.4863242208957672,0.6933415532112122,0.4959999918937683,0.6931961178779602
27,0.49899932742118835,0.693341076374054,0.4959999918937683,0.693184494972229
28,0.49699801206588745,0.6933093070983887,0.4959999918937683,0.6931950449943542
29,0.49299532175064087,0.6932975053787231,0.4959999918937683,0.6932141780853271
30,0.4903268814086914,0.6933236122131348,0.4959999918937683,0.6932112574577332
31,0.4983322322368622,0.6932882070541382,0.4959999918937683,0.6931701898574829
32,0.5003335475921631,0.6932981610298157,0.4959999918937683,0.6931691765785217
33,0.4923282265663147,0.6933043003082275,0.4959999918937683,0.6931715607643127
34,0.4923282265663147,0.6933002471923828,0.4959999918937683,0.6931466460227966
35,0.4976651072502136,0.6932575106620789,0.4959999918937683,0.6932255625724792
36,0.5043362379074097,0.6932384967803955,0.5040000081062317,0.6931200623512268
37,0.4943295419216156,0.6933155059814453,0.4959999918937683,0.6931584477424622
38,0.48965978622436523,0.6933444738388062,0.4959999918937683,0.6931837797164917
39,0.49499666690826416,0.693293571472168,0.5040000081062317,0.6931338906288147
40,0.49566376209259033,0.6932939887046814,0.4959999918937683,0.6931463479995728
41,0.4943295419216156,0.6933155655860901,0.4959999918937683,0.693178117275238
42,0.48365578055381775,0.6933188438415527,0.4959999918937683,0.6931487917900085
43,0.4943295419216156,0.693295419216156,0.4959999918937683,0.6932323575019836
44,0.4983322322368622,0.6933087110519409,0.4959999918937683,0.6931557059288025
